bar,item,price
The Starlight Room,Craftsman Cabernale,6
The Starlight Room,Cold Mountain Winter Ale,3
The Starlight Room,Tsingtao,6
The Starlight Room,La Roja,5
The Starlight Room,Stella Artios,4
The Starlight Room,Saison Rue,4
The Starlight Room,La Roja,6
The Starlight Room,Stella Artios,3
The Starlight Room,Honry Devil,5
The Starlight Room,Schnickelfritz,7
The Starlight Room,Hop Head Red,7
The Starlight Room,Landshark Lager,5
The Starlight Room,Dale's Pale Ale,4
The Starlight Room,Nugget Nectar,8
The Starlight Room,Nugget Nectar,7
The Starlight Room,Brooklyn Brewery Lager,8
The Starlight Room,Stella Artios,4
The Starlight Room,Honry Devil,6
The Starlight Room,Icehouse,6
The Starlight Room,Bell's Two Hearted,8
The Starlight Room,Union Jack,8
The Starlight Room,Fancy Lawnmower,4
The Starlight Room,Gose,5
The Starlight Room,Uncle Jacob's Stout,5
The Starlight Room,PseudoSue,7
The Starlight Room,Soup,10
The Starlight Room,Coke,12
The Starlight Room,Mountain Dew,6
The Starlight Room,Dumplings,10
The Starlight Room,Coke,7
The Starlight Room,Spaghetti,10
The Starlight Room,Key Lime Pie,10
The Monk's Kettle,Hop Head Red,6
The Monk's Kettle,Celis White,4
The Monk's Kettle,Pilsner,7
The Monk's Kettle,Union Jack,4
The Monk's Kettle,Bitter American,8
The Monk's Kettle,Union Jack,6
The Monk's Kettle,Guinness,3
The Monk's Kettle,Saison Rue,8
The Monk's Kettle,Dos Equis,4
The Monk's Kettle,Dogfish Head,7
The Monk's Kettle,Heineken,6
The Monk's Kettle,Samuel Adams,7
The Monk's Kettle,Red Stripe,7
The Monk's Kettle,Miller Light,7
The Monk's Kettle,Miller Light,5
The Monk's Kettle,Red Stripe,5
The Monk's Kettle,Guinness,7
The Monk's Kettle,Pipeworks Citra,5
The Monk's Kettle,Blue Moon,5
The Monk's Kettle,Samuel Adams,4
The Monk's Kettle,Landshark Lager,6
The Monk's Kettle,Hoegaarden,8
The Monk's Kettle,Hop Slam,7
The Monk's Kettle,Gose,7
The Monk's Kettle,Nugget Nectar,3
The Monk's Kettle,Shakespeare Oatmeal Stout,4
The Monk's Kettle,Red Stripe,3
The Monk's Kettle,Pipeworks Citra,8
The Monk's Kettle,Cold Mountain Winter Ale,4
The Monk's Kettle,Guinness,6
The Monk's Kettle,Abner,3
The Monk's Kettle,Saison Rue,3
The Monk's Kettle,Fullsteam Carver,8
The Monk's Kettle,Coors,5
The Monk's Kettle,Waffle,6
The Monk's Kettle,Fat Sandwich,12
The Monk's Kettle,Mountain Dew,8
The Monk's Kettle,Chocolate Cake,10
The Monk's Kettle,Pretzels,11
The Monk's Kettle,Hot Dog,12
The Monk's Kettle,Coke,8
Bond Bar,Hop Head Red,6
Bond Bar,Fat Tire,7
Bond Bar,Blind Pig IPA,4
Bond Bar,Bitter American,3
Bond Bar,Abner,3
Bond Bar,Samuel Adams,3
Bond Bar,Fancy Lawnmower,7
Bond Bar,Corona,8
Bond Bar,Blue Moon,8
Bond Bar,Fancy Lawnmower,6
Bond Bar,Allagash White,6
Bond Bar,Icehouse,3
Bond Bar,Focal Banger,3
Bond Bar,Gose,7
Bond Bar,Guinness,4
Bond Bar,Stella Artios,4
Bond Bar,Samuel Adams,4
Bond Bar,Upslope Brown Ale,5
Bond Bar,Lone Star,7
Bond Bar,Hefeweizen,4
Bond Bar,Guinness,8
Bond Bar,Blind Pig IPA,7
Bond Bar,Schnickelfritz,5
Bond Bar,Gose,6
Bond Bar,Heineken,5
Bond Bar,Fat Tire,6
Bond Bar,Coors,8
Bond Bar,Upslope Brown Ale,8
Bond Bar,Corona,6
Bond Bar,Blue Moon,6
Bond Bar,Buffalo Chicken Sandwich,11
Bond Bar,Wings,9
Bond Bar,Lobster,8
Bond Bar,Buffalo Chicken Sandwich,12
Bond Bar,Mac n Cheese,9
Bond Bar,Dumplings,7
Bond Bar,Penne Vodka,11
Dalva,Nugget Nectar,3
Dalva,Shakespeare Oatmeal Stout,3
Dalva,Anchor Steam Beer,5
Dalva,Bitter American,8
Dalva,Lone Star,8
Dalva,Hop Head Red,7
Dalva,Landshark Lager,8
Dalva,Shakespeare Oatmeal Stout,6
Dalva,Anchor Steam Beer,7
Dalva,Stella Artios,5
Dalva,Pilsner,7
Dalva,Budweiser,4
Dalva,Hoegaarden,5
Dalva,Hefeweizen,5
Dalva,Dale's Pale Ale,7
Dalva,Vanilla Porter,7
Dalva,Honry Devil,6
Dalva,Uncle Jacob's Stout,6
Dalva,Shakespeare Oatmeal Stout,5
Dalva,PseudoSue,8
Dalva,Union Jack,5
Dalva,Anchor Steam Beer,7
Dalva,Hoegaarden,4
Dalva,Union Jack,7
Dalva,Dale's Pale Ale,4
Dalva,Fancy Lawnmower,8
Dalva,Spaghetti,7
Dalva,Grilled Cheese,9
Dalva,Wings,9
Dalva,Bacon Egg and Cheese,9
Dalva,Nachos,12
Dalva,Mountain Dew,12
Dalva,Waffle,11
Dalva,Cheesecake,7
White Cap,Icehouse,8
White Cap,Blind Pig IPA,8
White Cap,Dale's Pale Ale,3
White Cap,Upslope Brown Ale,3
White Cap,Uncle Jacob's Stout,4
White Cap,Abner,8
White Cap,Coors,3
White Cap,Bitter American,3
White Cap,Stella Artios,8
White Cap,Vanilla Porter,3
White Cap,Honry Devil,7
White Cap,Hop Head Red,6
White Cap,Red Stripe,4
White Cap,Shakespeare Oatmeal Stout,7
White Cap,Dale's Pale Ale,4
White Cap,Uncle Jacob's Stout,5
White Cap,Bell's Two Hearted,5
White Cap,Bitter American,4
White Cap,PseudoSue,3
White Cap,Landshark Lager,4
White Cap,Blue Moon,7
White Cap,Guinness,4
White Cap,Vanilla Porter,3
White Cap,Fat Tire,6
White Cap,Landshark Lager,3
White Cap,Nugget Nectar,3
White Cap,Vanilla Porter,4
White Cap,Craftsman Cabernale,4
White Cap,Bell's Two Hearted,4
White Cap,Buffalo Chicken Sandwich,10
White Cap,Lemonade,11
White Cap,Hot Dog,11
White Cap,Bacon Egg and Cheese,12
White Cap,Pretzels,11
White Cap,Mountain Dew,11
White Cap,Soup,9
White Cap,Frie,11
Canela Bistro and Wine Bar,Stella Artios,3
Canela Bistro and Wine Bar,Hop Head Red,7
Canela Bistro and Wine Bar,Samuel Adams,7
Canela Bistro and Wine Bar,Icehouse,3
Canela Bistro and Wine Bar,Coors,3
Canela Bistro and Wine Bar,Celis White,4
Canela Bistro and Wine Bar,Gose,5
Canela Bistro and Wine Bar,Surly Brewing Darkness,3
Canela Bistro and Wine Bar,PseudoSue,8
Canela Bistro and Wine Bar,Samuel Adams,4
Canela Bistro and Wine Bar,Fancy Lawnmower,6
Canela Bistro and Wine Bar,Gose,7
Canela Bistro and Wine Bar,Anchor Steam Beer,7
Canela Bistro and Wine Bar,Pabst Blue Ribbon,7
Canela Bistro and Wine Bar,Honry Devil,5
Canela Bistro and Wine Bar,Heineken,8
Canela Bistro and Wine Bar,Craftsman Cabernale,8
Canela Bistro and Wine Bar,Hefeweizen,6
Canela Bistro and Wine Bar,Coors,6
Canela Bistro and Wine Bar,Blue Moon,5
Canela Bistro and Wine Bar,Miller Light,7
Canela Bistro and Wine Bar,Pilsner,4
Canela Bistro and Wine Bar,Samuel Adams,3
Canela Bistro and Wine Bar,Hop Head Red,4
Canela Bistro and Wine Bar,Lone Star,8
Canela Bistro and Wine Bar,Mountain Dew,7
Canela Bistro and Wine Bar,Key Lime Pie,10
Canela Bistro and Wine Bar,Nachos,11
Canela Bistro and Wine Bar,Mac n Cheese,12
Canela Bistro and Wine Bar,Fat Sandwich,8
Canela Bistro and Wine Bar,Chocolate Cake,6
Canela Bistro and Wine Bar,Buffalo Chicken Sandwich,7
Bus Stop,Hefeweizen,3
Bus Stop,Bell's Two Hearted,4
Bus Stop,La Roja,5
Bus Stop,Allagash White,8
Bus Stop,Pipeworks Citra,4
Bus Stop,Brooklyn Brewery Lager,4
Bus Stop,Shakespeare Oatmeal Stout,4
Bus Stop,Fullsteam Carver,8
Bus Stop,Miller Light,7
Bus Stop,Schnickelfritz,3
Bus Stop,Cold Mountain Winter Ale,6
Bus Stop,Hop Head Red,8
Bus Stop,Budweiser,8
Bus Stop,Hefeweizen,5
Bus Stop,La Roja,7
Bus Stop,Miller Light,8
Bus Stop,Bitter American,8
Bus Stop,Bell's Two Hearted,5
Bus Stop,Union Jack,7
Bus Stop,Craftsman Cabernale,7
Bus Stop,Dogfish Head,8
Bus Stop,Icehouse,3
Bus Stop,Allagash White,4
Bus Stop,Shakespeare Oatmeal Stout,3
Bus Stop,Abner,3
Bus Stop,Allagash White,8
Bus Stop,Hop Slam,6
Bus Stop,Hefeweizen,5
Bus Stop,Gose,6
Bus Stop,Budweiser,8
Bus Stop,Pancakes,8
Bus Stop,Grilled Cheese,10
Bus Stop,Soup,12
Bus Stop,Key Lime Pie,10
Bus Stop,Fat Sandwich,8
Bus Stop,Chocolate Cake,10
Bus Stop,Fat Sandwich,10
Bus Stop,Cheesesteak,12
Bus Stop,Soup,8
Bus Stop,Coffee,10
Press Club,Fat Tire,7
Press Club,Bell's Two Hearted,7
Press Club,Tsingtao,4
Press Club,Miller Light,4
Press Club,Cold Mountain Winter Ale,4
Press Club,Hop Head Red,5
Press Club,Celis White,8
Press Club,Cold Mountain Winter Ale,6
Press Club,Pipeworks Citra,7
Press Club,Saison Rue,6
Press Club,Gose,8
Press Club,Guinness,3
Press Club,Upslope Brown Ale,7
Press Club,Pipeworks Citra,5
Press Club,Bell's Two Hearted,5
Press Club,Coors,5
Press Club,Dogfish Head,8
Press Club,Samuel Adams,5
Press Club,Budweiser,6
Press Club,Hop Head Red,6
Press Club,Hop Head Red,6
Press Club,Dale's Pale Ale,7
Press Club,Abner,3
Press Club,Nugget Nectar,6
Press Club,Hefeweizen,5
Press Club,Hop Head Red,3
Press Club,Honry Devil,6
Press Club,Fat Tire,7
Press Club,Uncle Jacob's Stout,6
Press Club,Penne Vodka,12
Press Club,Calamari,8
Press Club,Mac n Cheese,7
Press Club,Pretzels,8
Press Club,Chocolate Cake,12
Press Club,Spaghetti,7
Press Club,Fat Sandwich,12
Press Club,Cheesecake,12
Press Club,Penne Vodka,9
Hazel Southern Bar,Blind Pig IPA,8
Hazel Southern Bar,Blue Moon,4
Hazel Southern Bar,Coors,4
Hazel Southern Bar,Hop Head Red,4
Hazel Southern Bar,Upslope Brown Ale,3
Hazel Southern Bar,Icehouse,5
Hazel Southern Bar,Blind Pig IPA,8
Hazel Southern Bar,Hefeweizen,6
Hazel Southern Bar,La Roja,3
Hazel Southern Bar,Icehouse,7
Hazel Southern Bar,Allagash White,4
Hazel Southern Bar,La Roja,3
Hazel Southern Bar,Brooklyn Brewery Lager,8
Hazel Southern Bar,Shakespeare Oatmeal Stout,8
Hazel Southern Bar,La Roja,7
Hazel Southern Bar,Cold Mountain Winter Ale,8
Hazel Southern Bar,Red Stripe,8
Hazel Southern Bar,Nugget Nectar,3
Hazel Southern Bar,Schnickelfritz,4
Hazel Southern Bar,Gose,5
Hazel Southern Bar,Hoegaarden,8
Hazel Southern Bar,Hop Head Red,8
Hazel Southern Bar,Red Stripe,3
Hazel Southern Bar,Tsingtao,3
Hazel Southern Bar,Surly Brewing Darkness,4
Hazel Southern Bar,Focal Banger,7
Hazel Southern Bar,Fullsteam Carver,4
Hazel Southern Bar,Fullsteam Carver,3
Hazel Southern Bar,Pilsner,4
Hazel Southern Bar,Shakespeare Oatmeal Stout,6
Hazel Southern Bar,Budweiser,3
Hazel Southern Bar,Guinness,6
Hazel Southern Bar,Fullsteam Carver,3
Hazel Southern Bar,Calamari,10
Hazel Southern Bar,Lobster,8
Hazel Southern Bar,Dumplings,12
Hazel Southern Bar,Soup,9
Hazel Southern Bar,Chocolate Cake,10
Hazel Southern Bar,Hamburger,11
Hazel Southern Bar,Fat Sandwich,12
Hazel Southern Bar,Frie,7
Hazel Southern Bar,Pretzels,10
Hazel Southern Bar,Key Lime Pie,7
Hazel Southern Bar,Pretzels,10
Monaghan's Bar,Union Jack,5
Monaghan's Bar,Coors,4
Monaghan's Bar,Landshark Lager,3
Monaghan's Bar,Gose,7
Monaghan's Bar,Celis White,3
Monaghan's Bar,Anchor Steam Beer,3
Monaghan's Bar,Pabst Blue Ribbon,3
Monaghan's Bar,Gose,4
Monaghan's Bar,Fat Tire,8
Monaghan's Bar,Pabst Blue Ribbon,6
Monaghan's Bar,Icehouse,3
Monaghan's Bar,Dos Equis,6
Monaghan's Bar,Hop Slam,4
Monaghan's Bar,Red Stripe,8
Monaghan's Bar,Surly Brewing Darkness,8
Monaghan's Bar,Icehouse,8
Monaghan's Bar,Budweiser,3
Monaghan's Bar,Blue Moon,6
Monaghan's Bar,Guinness,4
Monaghan's Bar,Blind Pig IPA,7
Monaghan's Bar,Miller Light,7
Monaghan's Bar,Pipeworks Citra,3
Monaghan's Bar,Coors,4
Monaghan's Bar,Upslope Brown Ale,5
Monaghan's Bar,Guinness,8
Monaghan's Bar,Honry Devil,6
Monaghan's Bar,Union Jack,3
Monaghan's Bar,Allagash White,7
Monaghan's Bar,Landshark Lager,3
Monaghan's Bar,Bitter American,6
Monaghan's Bar,Allagash White,6
Monaghan's Bar,Key Lime Pie,11
Monaghan's Bar,Bacon Egg and Cheese,11
Monaghan's Bar,Cheesecake,11
Monaghan's Bar,Crab,6
Monaghan's Bar,Cheesecake,7
Monaghan's Bar,Buffalo Chicken Sandwich,9
Monaghan's Bar,Coffee,6
Monaghan's Bar,Coffee,10
Monaghan's Bar,Frie,6
Noc Noc,Pilsner,5
Noc Noc,Allagash White,8
Noc Noc,Anchor Steam Beer,7
Noc Noc,Landshark Lager,3
Noc Noc,Tsingtao,4
Noc Noc,Hoegaarden,7
Noc Noc,Abner,5
Noc Noc,Pabst Blue Ribbon,7
Noc Noc,Gose,7
Noc Noc,Lone Star,7
Noc Noc,Blind Pig IPA,3
Noc Noc,Dale's Pale Ale,3
Noc Noc,Budweiser,3
Noc Noc,Hefeweizen,3
Noc Noc,Icehouse,3
Noc Noc,Dale's Pale Ale,7
Noc Noc,Schnickelfritz,3
Noc Noc,Dogfish Head,8
Noc Noc,Schnickelfritz,6
Noc Noc,Samuel Adams,4
Noc Noc,Miller Light,3
Noc Noc,Brooklyn Brewery Lager,5
Noc Noc,Landshark Lager,5
Noc Noc,Dogfish Head,7
Noc Noc,Blue Moon,4
Noc Noc,Hop Head Red,5
Noc Noc,Stella Artios,8
Noc Noc,Chocolate Cake,6
Noc Noc,Key Lime Pie,10
Noc Noc,Hamburger,6
Noc Noc,Pretzels,10
Noc Noc,Pancakes,11
Noc Noc,Mac n Cheese,9
Noc Noc,Buffalo Chicken Sandwich,10
Oddjob,Fat Tire,4
Oddjob,Fullsteam Carver,5
Oddjob,Brooklyn Brewery Lager,5
Oddjob,Fat Tire,8
Oddjob,Hoegaarden,6
Oddjob,Vanilla Porter,7
Oddjob,Coors,5
Oddjob,Schnickelfritz,6
Oddjob,Allagash White,7
Oddjob,Dale's Pale Ale,7
Oddjob,Corona,3
Oddjob,Dogfish Head,5
Oddjob,Focal Banger,4
Oddjob,Hop Slam,6
Oddjob,Saison Rue,8
Oddjob,Cold Mountain Winter Ale,4
Oddjob,Hoegaarden,3
Oddjob,Hop Slam,4
Oddjob,Cold Mountain Winter Ale,3
Oddjob,Landshark Lager,4
Oddjob,Hefeweizen,5
Oddjob,Pilsner,8
Oddjob,Allagash White,6
Oddjob,PseudoSue,8
Oddjob,Stella Artios,6
Oddjob,Anchor Steam Beer,7
Oddjob,Landshark Lager,7
Oddjob,Cold Mountain Winter Ale,7
Oddjob,Focal Banger,7
Oddjob,Nachos,12
Oddjob,Chocolate Cake,9
Oddjob,Waffle,7
Oddjob,Chocolate Cake,11
Oddjob,Chocolate Cake,8
Oddjob,Lemonade,10
Oddjob,Waffle,6
Oddjob,Cheesecake,7
Oddjob,Fat Sandwich,7
The Sea Star,Hop Head Red,7
The Sea Star,Stella Artios,7
The Sea Star,Saison Rue,7
The Sea Star,Coors,4
The Sea Star,Hop Head Red,6
The Sea Star,Pilsner,5
The Sea Star,Uncle Jacob's Stout,8
The Sea Star,Surly Brewing Darkness,8
The Sea Star,Shakespeare Oatmeal Stout,8
The Sea Star,Icehouse,6
The Sea Star,Samuel Adams,4
The Sea Star,Fat Tire,5
The Sea Star,Anchor Steam Beer,3
The Sea Star,Brooklyn Brewery Lager,6
The Sea Star,Fancy Lawnmower,3
The Sea Star,Tsingtao,3
The Sea Star,Gose,6
The Sea Star,Pilsner,6
The Sea Star,Fancy Lawnmower,3
The Sea Star,Hop Head Red,4
The Sea Star,Shakespeare Oatmeal Stout,8
The Sea Star,Heineken,6
The Sea Star,Hoegaarden,4
The Sea Star,Saison Rue,5
The Sea Star,Samuel Adams,6
The Sea Star,Budweiser,7
The Sea Star,Fancy Lawnmower,7
The Sea Star,Craftsman Cabernale,5
The Sea Star,Surly Brewing Darkness,8
The Sea Star,Blue Moon,5
The Sea Star,Fancy Lawnmower,8
The Sea Star,PseudoSue,5
The Sea Star,Lemonade,7
The Sea Star,Buffalo Chicken Sandwich,7
The Sea Star,Fat Sandwich,11
The Sea Star,Soup,8
The Sea Star,Coffee,7
The Sea Star,Dumplings,12
The Sea Star,Fat Sandwich,9
Resolute,PseudoSue,7
Resolute,Dogfish Head,8
Resolute,Red Stripe,3
Resolute,Coors,6
Resolute,Stella Artios,6
Resolute,Brooklyn Brewery Lager,5
Resolute,Pilsner,4
Resolute,Pipeworks Citra,4
Resolute,Craftsman Cabernale,5
Resolute,Miller Light,5
Resolute,Abner,5
Resolute,Icehouse,6
Resolute,Tsingtao,8
Resolute,La Roja,5
Resolute,Dos Equis,7
Resolute,Celis White,8
Resolute,Union Jack,3
Resolute,Upslope Brown Ale,4
Resolute,Dos Equis,8
Resolute,Hop Slam,3
Resolute,Tsingtao,8
Resolute,Corona,3
Resolute,Fullsteam Carver,3
Resolute,Lone Star,5
Resolute,Lone Star,3
Resolute,Fullsteam Carver,4
Resolute,Dos Equis,4
Resolute,Union Jack,8
Resolute,Brooklyn Brewery Lager,3
Resolute,Hefeweizen,3
Resolute,Tsingtao,7
Resolute,Allagash White,5
Resolute,Cheesesteak,7
Resolute,Nachos,10
Resolute,Soup,8
Resolute,Mountain Dew,9
Resolute,Hot Dog,6
Resolute,French Dip,6
Resolute,Goldfish,10
Resolute,Buffalo Chicken Sandwich,8
Resolute,Fat Sandwich,10
Resolute,Cheesecake,11
The Beer Hall,Hoegaarden,3
The Beer Hall,Abner,5
The Beer Hall,Upslope Brown Ale,3
The Beer Hall,Landshark Lager,4
The Beer Hall,Focal Banger,5
The Beer Hall,Samuel Adams,4
The Beer Hall,Dogfish Head,6
The Beer Hall,Vanilla Porter,5
The Beer Hall,Union Jack,4
The Beer Hall,Bell's Two Hearted,7
The Beer Hall,Upslope Brown Ale,8
The Beer Hall,Surly Brewing Darkness,6
The Beer Hall,Guinness,4
The Beer Hall,Landshark Lager,6
The Beer Hall,Stella Artios,8
The Beer Hall,Blue Moon,5
The Beer Hall,Icehouse,6
The Beer Hall,Guinness,6
The Beer Hall,Dogfish Head,4
The Beer Hall,Schnickelfritz,8
The Beer Hall,Blue Moon,3
The Beer Hall,Uncle Jacob's Stout,8
The Beer Hall,Hefeweizen,7
The Beer Hall,Focal Banger,3
The Beer Hall,Allagash White,4
The Beer Hall,Dogfish Head,3
The Beer Hall,Samuel Adams,3
The Beer Hall,Craftsman Cabernale,7
The Beer Hall,Shakespeare Oatmeal Stout,8
The Beer Hall,Dale's Pale Ale,7
The Beer Hall,Bell's Two Hearted,4
The Beer Hall,Corona,7
The Beer Hall,Surly Brewing Darkness,4
The Beer Hall,Saison Rue,7
The Beer Hall,Hot Dog,10
The Beer Hall,Lobster,8
The Beer Hall,Hamburger,10
The Beer Hall,Wings,11
The Beer Hall,Mac n Cheese,7
The Beer Hall,Grilled Cheese,7
The Beer Hall,Grilled Cheese,7
The Beer Hall,Key Lime Pie,7
The Beer Hall,Spaghetti,12
The Beer Hall,Mac n Cheese,6
Hi Tops,Craftsman Cabernale,7
Hi Tops,Pabst Blue Ribbon,3
Hi Tops,Union Jack,3
Hi Tops,Focal Banger,5
Hi Tops,Miller Light,3
Hi Tops,Pabst Blue Ribbon,4
Hi Tops,Surly Brewing Darkness,7
Hi Tops,Corona,4
Hi Tops,Saison Rue,3
Hi Tops,Pilsner,8
Hi Tops,Fat Tire,8
Hi Tops,Saison Rue,4
Hi Tops,Fat Tire,3
Hi Tops,Icehouse,3
Hi Tops,Shakespeare Oatmeal Stout,3
Hi Tops,Hoegaarden,5
Hi Tops,Gose,3
Hi Tops,Focal Banger,8
Hi Tops,Cold Mountain Winter Ale,6
Hi Tops,Dale's Pale Ale,5
Hi Tops,Upslope Brown Ale,8
Hi Tops,Dogfish Head,6
Hi Tops,La Roja,3
Hi Tops,Fullsteam Carver,3
Hi Tops,Fat Tire,4
Hi Tops,Guinness,3
Hi Tops,Icehouse,3
Hi Tops,Pilsner,3
Hi Tops,Corona,6
Hi Tops,Tsingtao,8
Hi Tops,Bitter American,4
Hi Tops,Bitter American,8
Hi Tops,Union Jack,8
Hi Tops,Saison Rue,8
Hi Tops,Fat Sandwich,10
Hi Tops,Cheesesteak,10
Hi Tops,Bacon Egg and Cheese,6
Hi Tops,Wings,10
Hi Tops,Hamburger,8
Hi Tops,Frie,11
Hi Tops,Key Lime Pie,10
Hi Tops,Pancakes,10
Hi Tops,Goldfish,6
Union Square Sports Bar,Hop Slam,5
Union Square Sports Bar,Upslope Brown Ale,5
Union Square Sports Bar,Samuel Adams,5
Union Square Sports Bar,Saison Rue,5
Union Square Sports Bar,Celis White,4
Union Square Sports Bar,La Roja,5
Union Square Sports Bar,Surly Brewing Darkness,4
Union Square Sports Bar,Pilsner,7
Union Square Sports Bar,Heineken,3
Union Square Sports Bar,Vanilla Porter,7
Union Square Sports Bar,Schnickelfritz,7
Union Square Sports Bar,Tsingtao,3
Union Square Sports Bar,Nugget Nectar,5
Union Square Sports Bar,Dos Equis,8
Union Square Sports Bar,Guinness,8
Union Square Sports Bar,Corona,5
Union Square Sports Bar,Stella Artios,7
Union Square Sports Bar,Dale's Pale Ale,5
Union Square Sports Bar,Honry Devil,8
Union Square Sports Bar,Guinness,3
Union Square Sports Bar,Focal Banger,3
Union Square Sports Bar,Blue Moon,3
Union Square Sports Bar,Miller Light,6
Union Square Sports Bar,Pabst Blue Ribbon,3
Union Square Sports Bar,Corona,6
Union Square Sports Bar,Fat Tire,5
Union Square Sports Bar,Nugget Nectar,7
Union Square Sports Bar,Pabst Blue Ribbon,4
Union Square Sports Bar,Samuel Adams,4
Union Square Sports Bar,Lone Star,7
Union Square Sports Bar,Samuel Adams,6
Union Square Sports Bar,Penne Vodka,11
Union Square Sports Bar,Buffalo Chicken Sandwich,6
Union Square Sports Bar,Coffee,9
Union Square Sports Bar,Hamburger,12
Union Square Sports Bar,Frie,7
Union Square Sports Bar,Lobster,8
Union Square Sports Bar,Goldfish,9
Union Square Sports Bar,Mountain Dew,12
Union Square Sports Bar,Coffee,12
Blondie's Bar,Dos Equis,5
Blondie's Bar,Stella Artios,6
Blondie's Bar,Samuel Adams,7
Blondie's Bar,Blue Moon,7
Blondie's Bar,Schnickelfritz,7
Blondie's Bar,Dogfish Head,6
Blondie's Bar,Brooklyn Brewery Lager,4
Blondie's Bar,Shakespeare Oatmeal Stout,3
Blondie's Bar,Allagash White,7
Blondie's Bar,Focal Banger,8
Blondie's Bar,Pilsner,5
Blondie's Bar,Red Stripe,4
Blondie's Bar,Miller Light,5
Blondie's Bar,Honry Devil,7
Blondie's Bar,Nugget Nectar,6
Blondie's Bar,Dale's Pale Ale,7
Blondie's Bar,Tsingtao,3
Blondie's Bar,Dale's Pale Ale,8
Blondie's Bar,Miller Light,6
Blondie's Bar,Budweiser,6
Blondie's Bar,Fat Tire,7
Blondie's Bar,Upslope Brown Ale,3
Blondie's Bar,Red Stripe,4
Blondie's Bar,Pilsner,3
Blondie's Bar,Pabst Blue Ribbon,8
Blondie's Bar,Gose,6
Blondie's Bar,Hop Head Red,7
Blondie's Bar,Uncle Jacob's Stout,8
Blondie's Bar,Blind Pig IPA,4
Blondie's Bar,Brooklyn Brewery Lager,6
Blondie's Bar,Landshark Lager,3
Blondie's Bar,Fullsteam Carver,7
Blondie's Bar,Upslope Brown Ale,6
Blondie's Bar,Buffalo Chicken Sandwich,11
Blondie's Bar,Coffee,6
Blondie's Bar,Soup,11
Blondie's Bar,Crab,10
Blondie's Bar,Mountain Dew,12
Blondie's Bar,Waffle,7
Blondie's Bar,Cheesesteak,8
Blondie's Bar,Hamburger,8
Blondie's Bar,Hamburger,7
Blondie's Bar,Bacon Egg and Cheese,12
Brass Tracks,Craftsman Cabernale,4
Brass Tracks,Samuel Adams,8
Brass Tracks,Heineken,6
Brass Tracks,Schnickelfritz,5
Brass Tracks,Coors,6
Brass Tracks,Bell's Two Hearted,3
Brass Tracks,Hop Head Red,4
Brass Tracks,Pilsner,6
Brass Tracks,Pilsner,4
Brass Tracks,Dogfish Head,8
Brass Tracks,Union Jack,3
Brass Tracks,Tsingtao,8
Brass Tracks,Craftsman Cabernale,3
Brass Tracks,Corona,8
Brass Tracks,Pabst Blue Ribbon,7
Brass Tracks,Blue Moon,5
Brass Tracks,Shakespeare Oatmeal Stout,3
Brass Tracks,Cold Mountain Winter Ale,3
Brass Tracks,Abner,5
Brass Tracks,Nugget Nectar,4
Brass Tracks,Hoegaarden,3
Brass Tracks,Dogfish Head,7
Brass Tracks,Hop Slam,3
Brass Tracks,Union Jack,7
Brass Tracks,Anchor Steam Beer,6
Brass Tracks,Miller Light,4
Brass Tracks,Nugget Nectar,7
Brass Tracks,Focal Banger,6
Brass Tracks,Hot Dog,10
Brass Tracks,Chocolate Cake,12
Brass Tracks,Lobster,10
Brass Tracks,Soup,9
Brass Tracks,Mac n Cheese,8
Brass Tracks,French Dip,9
Brass Tracks,Bacon Egg and Cheese,11
Bar San Pancho,Coors,5
Bar San Pancho,Red Stripe,4
Bar San Pancho,Dale's Pale Ale,6
Bar San Pancho,Corona,3
Bar San Pancho,Pipeworks Citra,4
Bar San Pancho,Hop Head Red,7
Bar San Pancho,Landshark Lager,3
Bar San Pancho,Stella Artios,5
Bar San Pancho,Gose,6
Bar San Pancho,PseudoSue,8
Bar San Pancho,Hoegaarden,4
Bar San Pancho,Pilsner,3
Bar San Pancho,Blue Moon,5
Bar San Pancho,Budweiser,8
Bar San Pancho,Pipeworks Citra,5
Bar San Pancho,Dogfish Head,5
Bar San Pancho,Celis White,6
Bar San Pancho,Gose,3
Bar San Pancho,Saison Rue,8
Bar San Pancho,Miller Light,7
Bar San Pancho,Bitter American,5
